epoch,acc,loss
19,0.60764605,0.6554314065715213
20,0.6110227,0.6524366340775085
21,0.61071223,0.651028571563995
22,0.6112168,0.6493994846960283
23,0.61354554,0.6480346201138428
24,0.6141665,0.6472280822863469
25,0.6187852,0.646001928855025
26,0.61591303,0.6446338917569191
27,0.61831945,0.6444783328136101
28,0.62126917,0.6431162490905801
29,0.62538326,0.6425258945289825
30,0.62561613,0.6375710353489503
31,0.62534446,0.6350723738811929
32,0.63035125,0.6341712329240996
33,0.6317873,0.6316120361532259
34,0.6305841,0.6289150044810718
35,0.633922,0.6286300497195708
36,0.6333786,0.6284843935217876
37,0.6386183,0.6262834281290293
38,0.6368717,0.626175923845316
39,0.64110225,0.6221791787909092
40,0.6398603,0.6220365100015188
41,0.64203376,0.6203933833433359
42,0.6454104,0.6160663188880285
43,0.64517754,0.6141805470417755
44,0.6473511,0.6094081807802794
45,0.64804965,0.6133353105013333
46,0.64583737,0.6122479635859933
47,0.6502232,0.609804685437839
48,0.65546286,0.6084631353634065
49,0.65387154,0.6110865361223677
50,0.6534446,0.6061852865142311
51,0.6588007,0.6005371031704723
52,0.6562779,0.6028392563531544
53,0.6593441,0.6020495972065655
54,0.6593053,0.6026115023231543
55,0.6602368,0.5986285388805138
56,0.66660196,0.5918650271706087
57,0.66237146,0.5976331230438776
58,0.6649719,0.5997715746109494
59,0.6660198,0.5953150172511652
60,0.6672618,0.5941276247561984
61,0.6732777,0.5852938081913728
62,0.66683483,0.5911283093391287
63,0.67133707,0.5872522123480408
64,0.6739763,0.5880117285640268
65,0.6663691,0.5893083904683879
66,0.6746749,0.5845467500748645
67,0.6732001,0.5893641033266068
68,0.6751795,0.5860845908652734
69,0.67448086,0.5855757820913914
70,0.67929363,0.5811408100048593
71,0.6769649,0.5776129699322452
72,0.6797206,0.579274709350087
73,0.6833301,0.5796727678034576
74,0.6829032,0.5759365429953189
75,0.683563,0.5831817394503107
76,0.68309724,0.5793661512878365
77,0.68041915,0.5801571236706095
78,0.68317485,0.5789555214850065
79,0.68414515,0.5749225052102154
80,0.68996704,0.5743773210379491
81,0.6855812,0.5720315518782668
82,0.68790996,0.5696077304674819
83,0.6904716,0.5633025148667665
84,0.68895787,0.5625504288422629
85,0.69377065,0.5663686816793679
86,0.6944304,0.5688352357397352
87,0.6921405,0.5687493765745121
88,0.69202405,0.5622545743159778
89,0.69202405,0.5631699046092937
90,0.6942752,0.5598711010763396
91,0.6955172,0.560533149705543
92,0.6984669,0.5563143868689719
93,0.69586647,0.5550477112308881
94,0.70087326,0.5543133623271966
95,0.70203763,0.556976777163034
96,0.699476,0.555358218647035
97,0.7003299,0.558798795830919
98,0.7000194,0.5568467034891974
99,0.70261985,0.5543789132044381
0,0.70382303,0.5584895950647181
1,0.7041723,0.5525573978048377
2,0.70568603,0.5527690745917612
3,0.70770425,0.5538857648401799
4,0.70382303,0.5603374143537909
5,0.7065787,0.5564668899458772
6,0.70576364,0.5535846125020024
7,0.70355135,0.5627750765923364
8,0.70580244,0.5582454298413797
9,0.7061129,0.5569497610697718
10,0.70545316,0.56089039799914
11,0.7104211,0.5601855050585188
12,0.7051038,0.5598524975482871
13,0.709412,0.5540571789289941
14,0.70828646,0.5548235957076104
15,0.71146905,0.555090060932484
16,0.7125946,0.5603660786057036
17,0.7111974,0.5480545443329977
18,0.7122453,0.5587465778163815
19,0.71181834,0.5531925668837653
20,0.7150398,0.5480370118413045
0,0.5727537,0.6848384592571514
1,0.5776053,0.6770713453452009
2,0.5796235,0.6753303288742567
3,0.58043855,0.6741375844663217
4,0.5874636,0.6724442659848504
5,0.5889385,0.6715778690297789
6,0.5865709,0.6710701570102782
7,0.5899476,0.6695891368881883
8,0.5944886,0.6689066882413868
9,0.59316903,0.6674602552522577
10,0.5933631,0.6662803930193388
11,0.59425575,0.6661742025894862
12,0.5977489,0.6650044976681754
0,0.57158935,0.6851776567172615
1,0.5782651,0.6775975511973051
2,0.58125365,0.6752470433723573
3,0.582845,0.6741880821020377
4,0.58699787,0.6720668383114735
5,0.5877353,0.6720587546608412
6,0.5893654,0.6706483917191911
7,0.59111196,0.6695390985402093
8,0.5893266,0.6694013395449178
9,0.5911896,0.6678319448432759
0,0.57151175,0.684893450173919
1,0.5758587,0.6783915698516723
2,0.5807103,0.6757783440832904
3,0.5820687,0.6739608996612642
4,0.5847079,0.6725482120297382
5,0.5846303,0.6721077389747638
6,0.58905494,0.6710889005415791
7,0.59200466,0.6692232133646787
8,0.5885892,0.6686588564822217
9,0.5916942,0.6678922044728859
10,0.5921211,0.6657128585372738
11,0.59596354,0.6657218874946697
12,0.59510964,0.6650532951244863
13,0.5963516,0.6635298206439278
14,0.59701145,0.6630450212397947
15,0.6021735,0.6615884609414887
16,0.5993402,0.6610543936196055
17,0.6013584,0.6602722205977845
18,0.60368717,0.6596794985693079
19,0.60489035,0.6591376784540439
20,0.60621,0.6578378421922991
21,0.6042694,0.6567270801017846
22,0.6035319,0.656307368706019
23,0.60993594,0.6550786452318381
24,0.60857755,0.6564790606868861
25,0.6130021,0.6540753592640688
26,0.61075103,0.6530863338642946
27,0.61090624,0.6516037091800779
28,0.61428297,0.6511988474516274
29,0.6148651,0.6494377665651115
30,0.6172715,0.6493208188930114
31,0.61680573,0.6496064643408288
32,0.6176596,0.6493125704591908
33,0.6172715,0.648163230035598
34,0.6209975,0.6460972500152781
35,0.61963904,0.6463882777405414
36,0.6199107,0.6459132880579724
37,0.6220454,0.6444589047091414
38,0.62123036,0.6451431915409792
39,0.6232874,0.6433578873152597
40,0.6248011,0.6417765104537008
41,0.62712985,0.6424817659381568
42,0.6251892,0.640773291470309
43,0.624607,0.6409788792234659
44,0.63042885,0.6398460493998321
45,0.62732387,0.6392789949867393
46,0.6310499,0.6381810888835997
47,0.62910926,0.6378441936410378
48,0.62728506,0.6381172373899552
49,0.6306617,0.6376881849851374
50,0.63116634,0.6365696670637533
51,0.6316709,0.6357810973357673
52,0.63027364,0.6351385997610834
53,0.6337667,0.6340016269878164
54,0.63349503,0.634036860920817
55,0.63442653,0.6335685580465693
56,0.635785,0.6340878463106064
57,0.6361731,0.6318931836307384
58,0.6366389,0.6309883546440573
59,0.63791966,0.631889567545449
60,0.6383854,0.6285799569570507
61,0.6402872,0.6301079479220213
62,0.63446534,0.6309175716472695
63,0.63807493,0.6291818639433039
64,0.63974386,0.6290464241898409
65,0.639511,0.6281528011470449
66,0.6387735,0.6274819433746952
67,0.6383854,0.6279262541891787
68,0.6378032,0.6272661577445336
69,0.6402484,0.6266365756415728
70,0.6412963,0.6259812276686786
71,0.6402096,0.6245192439838819
72,0.6376868,0.627359217348641
73,0.6421502,0.6249443628060201
74,0.6427712,0.6238951924169686
75,0.64288765,0.6253146520291119
76,0.64692414,0.6226607538463305
77,0.64288765,0.6236180270826287
78,0.6463031,0.6230615901086438
79,0.645915,0.6217587248459617
80,0.6445566,0.6223636396829304
81,0.6465748,0.6221593679304658
82,0.6465748,0.6218462205617932
83,0.6473511,0.6195902846425384
84,0.6455269,0.6187855798851604
85,0.6487095,0.6195573324419655
86,0.652125,0.6191238604470084
87,0.650262,0.6201413505150928
88,0.6492917,0.6199867310811773
89,0.6490588,0.6188016796769065
90,0.6523967,0.620153858206838
91,0.6480885,0.6187479550852814
92,0.6513099,0.6163944796106549
93,0.6528624,0.6157436813217169
94,0.6493693,0.6175022053066189
95,0.65204734,0.6180705213000791
96,0.6540268,0.6166133062274577
97,0.6505337,0.6164205041483215
98,0.64987385,0.6154123214316928
99,0.6514264,0.6175516222718386
0,0.571046,0.6841248409252548
1,0.57713956,0.6790337172106079
2,0.5780322,0.6760696200359314
3,0.58319426,0.6732587486869869
4,0.58532894,0.6720719922798803
5,0.5893266,0.6713918371244979
6,0.58816224,0.6694973121262189
7,0.59041333,0.6688852322256591
8,0.5902193,0.6672191631093017
9,0.59518725,0.6662086598507159
10,0.5935183,0.6656546818708046
11,0.59805936,0.6636591779683693
12,0.5984475,0.6631791673954912
13,0.6003493,0.6622202400325595
14,0.60291094,0.6621161669614175
15,0.6035319,0.6617857267572975
16,0.6046963,0.6600455212542183
17,0.60209584,0.6602185876860379
18,0.60768485,0.6588995304381572
19,0.6084999,0.6571717666603398
20,0.6074908,0.6565946644980677
21,0.6088104,0.6560383848338458
22,0.6066369,0.6550771817776062
23,0.6081118,0.6531797062256441
24,0.6092762,0.65268895128688
25,0.60962546,0.6520265281836592
26,0.61168253,0.6500701426580626
27,0.6134679,0.6510541228375434
28,0.61641765,0.6474813791679777
29,0.61742675,0.6480251656859309
30,0.6172327,0.6463412499834953
31,0.61843586,0.6467267584550873
32,0.618203,0.6453975862191761
33,0.6166505,0.6455925314768342
34,0.6173491,0.645376780198288
35,0.618824,0.645026904442878
36,0.6239084,0.6431489439027277
37,0.62239474,0.6428581771123254
38,0.62154084,0.6427512311562968
39,0.625849,0.641128157990987
40,0.6279837,0.6405473899036247
41,0.62650883,0.6407122193390528
42,0.625034,0.6385834025568623
43,0.6277508,0.6383235999549127
44,0.6257326,0.6383473020813984
45,0.62740153,0.6360194804713306
46,0.6306229,0.6369655441317122
47,0.63353384,0.6352771833767457
48,0.6296526,0.6340095148765761
49,0.63011837,0.6325932518061262
50,0.6325247,0.6328210079158691
51,0.6306617,0.6335366009925607
52,0.63190377,0.6321417712040973
53,0.6346206,0.6311853079385904
54,0.6347371,0.6320355597824905
55,0.6356685,0.6299284148998175
56,0.63795847,0.6298065005657212
57,0.63500875,0.6298904067910622
58,0.6392781,0.6281445488174656
59,0.6393169,0.6294476865310935
60,0.6367165,0.6301776297065139
61,0.6412575,0.6280194526780075
62,0.63784206,0.6277882327715124
63,0.63982147,0.6253910718092797
64,0.6389288,0.6275860416942399
65,0.63795847,0.6264490333016164
66,0.6386183,0.6263833987210853
67,0.6404813,0.6257395080564185
68,0.6436639,0.6249985546596578
69,0.6414128,0.6256496504015675
70,0.64226663,0.6243545548350932
71,0.64409083,0.6256871205705961
72,0.6424607,0.6231393962283054
73,0.6433922,0.6228890346250048
74,0.64378035,0.6222912263412187
75,0.646536,0.6221814425736983
76,0.64494467,0.6228420027524273
77,0.6444401,0.6219049406657745
78,0.64478946,0.6210180472753914
79,0.6454104,0.6214852761833639
80,0.6453328,0.6199904879111585
81,0.6453328,0.6202247888214167
82,0.64766157,0.6196683957186713
83,0.6464584,0.6238757903543972
84,0.6454881,0.6227601353552604
85,0.6455269,0.6182230644820155
86,0.6456433,0.6185658527813258
87,0.6454881,0.6207972488541199
88,0.64412963,0.622319886389691
89,0.6482825,0.618871127837333
90,0.6468465,0.6210743625187629
91,0.6495634,0.6203147403272684
92,0.6504949,0.6210638005710819
93,0.64599264,0.6210361442773198
94,0.64975744,0.6204008125759156
95,0.6495634,0.6210922845608744
96,0.6475451,0.6198826436924282
97,0.64575976,0.6214334499377916
98,0.6473511,0.621168532469609
99,0.64855427,0.6212406195507868
0,0.57461673,0.684324569584628
1,0.57737243,0.6791952829811612
2,0.5807103,0.6758876255986854
3,0.58540654,0.6742433095774141
4,0.58505726,0.6736698844653529
5,0.5868814,0.6717844162592489
6,0.59192705,0.6710272406828466
7,0.5884339,0.670265550292304
8,0.59394526,0.6683799335777517
9,0.59402287,0.6671312099171222
10,0.5956142,0.665345104870092
11,0.59856397,0.6653343788147342
12,0.5996507,0.6647221919681965
13,0.600621,0.6625900691605392
14,0.5985251,0.6629094628299437
15,0.60186297,0.6603858727611155
16,0.6042305,0.6598385185309805
17,0.6053949,0.6598007607501664
18,0.6083058,0.6585896758114322
19,0.6071803,0.6557182938710662
20,0.6060547,0.6567567673975024
21,0.60861635,0.654050868258022
22,0.6121483,0.6534864615080034
23,0.6123035,0.6540160428753599
24,0.61521447,0.6533717494299637
25,0.61428297,0.6517674785805008
26,0.6140112,0.6496300238372053
27,0.615719,0.6501436370913088
28,0.6162236,0.6494441326257212
29,0.61649525,0.6488870325376287
30,0.62130797,0.6470824883975683
31,0.6223171,0.6462560339110952
32,0.62064815,0.6448557143786937
33,0.62437415,0.6435781001443195
34,0.6223171,0.6446490907215642
35,0.62565494,0.6422092798865237
36,0.622744,0.6421787464431298
37,0.6251504,0.6406194326023026
38,0.62449056,0.6405060270007041
39,0.6255385,0.6400412658615157
40,0.62635356,0.6403298509969958
41,0.62728506,0.6394282904616055
42,0.6289152,0.6375396460346775
43,0.6315932,0.6381177072684187
44,0.63101107,0.6359959371432781
45,0.63213664,0.6372286601689355
46,0.6315932,0.6345483384547871
47,0.63407725,0.6322972811242342
48,0.6345818,0.6345325791995409
49,0.6356685,0.6323342367836093
50,0.6346594,0.6302100857831473
51,0.63508636,0.6297953230488446
52,0.6346594,0.6299127498761256
53,0.63706577,0.629858437619486
54,0.63706577,0.6278859698191768
55,0.63714343,0.6294375598812344
56,0.6389676,0.6292470044611311
57,0.63974386,0.6293843050570297
58,0.6406365,0.6295700340439412
59,0.63881236,0.6300570713208297
60,0.6418009,0.6293682627369773
61,0.6431205,0.6267523633075783
62,0.6403648,0.6263323479963695
63,0.64017075,0.6275124761055633
64,0.6464972,0.6280762490591401
65,0.6433146,0.6268032221106588
66,0.64226663,0.6261810509251226
67,0.6414128,0.6243432944940174
68,0.6435863,0.6250296413724963
69,0.64230543,0.6229059580805324
70,0.64509994,0.6220928795240978
71,0.64673007,0.6235080811807583
72,0.6456045,0.6217475922714268
73,0.64486706,0.6227155447607708
74,0.64506114,0.6232193307115017
75,0.6482049,0.6194039172011626
76,0.64579856,0.6205250598263237
77,0.64614785,0.6201548664541632
78,0.65068895,0.6222822372043061
79,0.6481661,0.6176163394081461
80,0.6513099,0.6183161032632465
81,0.6496798,0.620817868332018
82,0.6518921,0.6198929772130869
83,0.649641,0.6214246711579661
84,0.6499903,0.6209946612675121
85,0.6530953,0.6167945893209188
86,0.6515816,0.6157223025896053
87,0.65387154,0.6142885598041191
88,0.6499903,0.6174368554866131
89,0.65356106,0.6185413778996481
90,0.65379393,0.6168987910261252
91,0.6541432,0.6170386622328216
92,0.65379393,0.6153471729465302
93,0.65682125,0.6183536260192334
94,0.6551523,0.617321376108369
95,0.6560062,0.6180611529883288
96,0.65457016,0.6161322617563211
97,0.65472543,0.6184271195271213
98,0.6581021,0.6139936080481875
99,0.65643317,0.6172595783272877
0,0.5718999,0.6838216815646264
1,0.5789637,0.6774997876635713
2,0.58140886,0.6753199323181872
3,0.5837764,0.6738982262413362
4,0.5805162,0.6729584444964161
5,0.5868038,0.6714387477866983
6,0.5893654,0.6701253929532386
7,0.5921211,0.6687665480769724
8,0.594411,0.6680628445040664
9,0.594411,0.667697078388639
10,0.595459,0.6653617156366226
11,0.5946051,0.6650267462880316
12,0.5986416,0.6634078637132732
13,0.5994954,0.6618054665351826
14,0.599379,0.662207321200629
15,0.6063652,0.6600083004264676
16,0.6032214,0.6598253364519496
17,0.60547256,0.6590305415121486
18,0.6025616,0.6594516264844029
19,0.6053561,0.656982936049211
20,0.60582185,0.6553370856623406
21,0.60768485,0.6545643340979135
22,0.6072579,0.6539364493589551
23,0.6110615,0.6534747880453187
24,0.6111391,0.6521627210700903
25,0.6099748,0.6515422807187681
26,0.61331266,0.6494734903411821
27,0.61280805,0.6490671672798837
28,0.61754316,0.6496935679106117
29,0.6159907,0.6464235569652067
30,0.6180089,0.6476533592175262
31,0.61956143,0.6461090610070342
32,0.61843586,0.6440667244200333
33,0.6191345,0.6446831575509717
34,0.6235591,0.6426747715637426
35,0.6220066,0.6413461492150913
36,0.62258875,0.6419115952697745
37,0.62662524,0.638926463561592
38,0.62437415,0.6387201738963654
39,0.62639236,0.6391668758761552
40,0.62732387,0.6379210482656019
41,0.62810016,0.6357168641803844
42,0.62744033,0.6358067183628282
43,0.6328741,0.634132660941293
44,0.6317097,0.6340805325026005
45,0.6308946,0.6334463128274607
46,0.63535804,0.6325426088058669
47,0.6306229,0.6308629316610895
48,0.63411605,0.631992407976806
49,0.6352416,0.6302265360404884
50,0.63613427,0.6292041449715229
51,0.63446534,0.6272702278800318
52,0.6376092,0.627071563988872
53,0.63791966,0.6261501310821554
54,0.63512516,0.6287566979336734
55,0.640326,0.624745136380265
56,0.63916165,0.6243496083378121
57,0.63997674,0.6245242801090595
58,0.63997674,0.6218250689033673
59,0.6434698,0.6239166294917675
60,0.6404036,0.620048250118876
61,0.64517754,0.6224440092996975
62,0.6444401,0.6209861271385543
63,0.64420724,0.6190732041377826
64,0.644052,0.6187670792419194
65,0.6454493,0.6181247462722923
66,0.6472346,0.6179583383073812
67,0.6452164,0.6195055032734174
68,0.6503784,0.6154642979450511
69,0.6482049,0.6174526637627179
70,0.6490976,0.6152480640955951
71,0.6480885,0.6122933229728276
72,0.6522802,0.6131889121256684
73,0.6493305,0.612226134368616
74,0.6511935,0.6122603570191161
75,0.6499903,0.6106166177320638
76,0.6492529,0.6102884485747961
77,0.6540656,0.6098585698504182
78,0.6540268,0.6125121665676427
79,0.6501067,0.61007072458493
80,0.65682125,0.6107411035028403
81,0.6565108,0.6084675245277631
82,0.65588975,0.6091099314011349
83,0.6549971,0.6083744491092816
84,0.65301764,0.6072075993395213
85,0.65771395,0.6074566984810507
86,0.6551523,0.606678224262302
87,0.65356106,0.6041700314126754
88,0.6571706,0.603975257745373
89,0.6572094,0.6049427344640342
90,0.66081893,0.6034697670485935
91,0.6593053,0.6041000277307134
92,0.65957695,0.6064928400546584
93,0.65771395,0.5997294424009536
94,0.6611683,0.6025013621781559
95,0.6607025,0.6026900140748264
96,0.6600427,0.6002533590888459
97,0.66470015,0.5993920838118015
98,0.6638851,0.600003211037432
99,0.65876186,0.6019609022297814
0,0.57046384,0.685843074918603
1,0.5760916,0.67776730021481
2,0.57908016,0.6759848059438257
3,0.58218515,0.6734160117517276
4,0.584281,0.672371290321376
5,0.58820105,0.671016280336008
6,0.58827865,0.6697111318950257
7,0.5909179,0.6682257888064023
8,0.59324664,0.6671130153546628
9,0.5955754,0.6649559915678815
10,0.598758,0.664347314772133
11,0.60081506,0.6625915686366582
12,0.601242,0.6619834014727679
13,0.6013196,0.6604906418012134
14,0.60388124,0.659673616910661
15,0.6050844,0.6584248066411166
16,0.60640407,0.6575980638638761
17,0.6090821,0.6561252464189498
18,0.60710263,0.6554361906880757
19,0.6104017,0.6544830838962594
20,0.6102465,0.6513243153676833
21,0.6122647,0.6532322295656395
22,0.61459345,0.6511752512671057
23,0.613235,0.6505849082470403
24,0.6169222,0.6485752561822021
25,0.6172715,0.6455839299100731
26,0.61862993,0.6466396188402833
27,0.6210751,0.6439017422993206
28,0.6190569,0.6446383069608597
29,0.6211527,0.6436086968752844
30,0.6220842,0.6420468260819486
31,0.62352026,0.6395522003078516
32,0.62561613,0.6433990887015069
33,0.625849,0.6385699763174036
34,0.6264312,0.6379464254989083
35,0.63136035,0.635200935633419
36,0.63213664,0.63465406148845
37,0.6299631,0.6354787975590183
38,0.6296914,0.6321261555089457
39,0.63531923,0.630388044825161
40,0.6324471,0.6327872764502084
41,0.6324083,0.627500107832934
42,0.6338056,0.6310228930060062
43,0.6365612,0.628066155368232
44,0.6357462,0.628302900191536
45,0.63500875,0.6274668548307487
46,0.63609546,0.6274905523512633
47,0.6365612,0.6246222162302225
48,0.6396662,0.6244743214517849
49,0.638463,0.6248626373888982
50,0.6416845,0.6242957459452915
51,0.64319813,0.6236854989691056
52,0.6453328,0.6200112858166539
53,0.6452164,0.6215621136309637
54,0.64688534,0.6195127566994775
55,0.6474675,0.6193428699065245
56,0.6456433,0.6198088319433932
57,0.6478168,0.6172797368656842
58,0.64587617,0.617382332181181
59,0.6461867,0.616161585175688
60,0.647778,0.6142057069153455
61,0.6497186,0.6150231856224538
62,0.64987385,0.6153879150381001
63,0.6521638,0.6142292839137184
64,0.65173686,0.6132332531475405
65,0.64987385,0.6135939372272925
66,0.6514652,0.6110047334308836
67,0.65371627,0.6140484980673506
68,0.65379393,0.6102677969522622
69,0.6551135,0.6097744251370962
70,0.6521638,0.6102101581248871
71,0.65678245,0.6085351784993162
72,0.65383273,0.6078756420676648
73,0.65488064,0.6058824369959662
74,0.65868425,0.6056165590543967
75,0.6594605,0.603217369978483
76,0.6570541,0.6044684078724389
77,0.66046965,0.6040851088812946
78,0.65988743,0.5993555313241197
79,0.6593053,0.6041151247208683
80,0.6573258,0.601663568366645
81,0.65872306,0.6023073789467517
82,0.6590336,0.6021118537028183
83,0.66066366,0.6008962812780895
84,0.66171163,0.6010591459394589
85,0.6631865,0.6002296514819253
86,0.6639627,0.601573656323857
87,0.66466135,0.5998622870968079
88,0.66369104,0.5994568704853191
89,0.66264313,0.6000793888641519
90,0.6650495,0.5997614971739608
91,0.6685426,0.5969764270783396
92,0.66450614,0.5973205767463485
93,0.6650883,0.5968368818036751
